boxoffice_year,rank,movie_name,open_date,sales_amount,sales_share,audience_count,screen_count,show_count,rep_nation,nation,distributor_boxoffice,match_key,source_file
2018,26,궁합,20180228,10478875438,0.012,1340117,966,52427,한국,한국,(주)씨제이이엔엠,궁합|20180228,kobis_boxoffice_yearly_2018.xls
2018,27,사라진 밤,20180307,10697981316,0.012,1315726,925,60087,한국,한국,(주)키다리이엔티,사라진 밤|20180307,kobis_boxoffice_yearly_2018.xls
2018,28,스윙키즈,20181219,10308565602,0.011000000000000001,1258811,984,32237,한국,한국,(주)넥스트엔터테인먼트월드(NEW),스윙키즈|20181219,kobis_boxoffice_yearly_2018.xls
2018,29,바람 바람 바람,20180405,9784385375,0.011000000000000001,1194229,985,57939,한국,한국,(주)넥스트엔터테인먼트월드(NEW),바람 바람 바람|20180405,kobis_boxoffice_yearly_2018.xls
2018,30,PMC: 더 벙커,20181226,9704247367,0.011000000000000001,1179031,1081,26690,한국,한국,(주)씨제이이엔엠,PMC: 더 벙커|20181226,kobis_boxoffice_yearly_2018.xls
2018,31,챔피언,20180501,9471138230,0.01,1128774,874,47320,한국,한국,워너브러더스 코리아(주),챔피언|20180501,kobis_boxoffice_yearly_2018.xls
2018,32,염력,20180131,7484644112,0.008,990104,1099,45623,한국,한국,(주)넥스트엔터테인먼트월드(NEW),염력|20180131,kobis_boxoffice_yearly_2018.xls
2018,33,인랑,20180725,7006622673,0.008,898945,1085,25427,한국,한국,워너브러더스 코리아(주),인랑|20180725,kobis_boxoffice_yearly_2018.xls
2018,34,극장판 헬로카봇 : 백악기 시대,20180801,6589532500,0.006999999999999999,879449,758,16173,한국,한국,(주)넥스트엔터테인먼트월드(NEW),극장판 헬로카봇 : 백악기 시대|20180801,kobis_boxoffice_yearly_2018.xls
2018,35,레슬러,20180509,6481379657,0.006999999999999999,771141,957,43079,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,레슬러|20180509,kobis_boxoffice_yearly_2018.xls
2018,36,상류사회,20180829,6313416163,0.006999999999999999,768442,867,41725,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트,상류사회|20180829,kobis_boxoffice_yearly_2018.xls
2018,37,물괴,20180912,6106452954,0.006999999999999999,723622,1183,46022,한국,한국,"롯데컬처웍스(주)롯데엔터테인먼트,(주)키다리이엔티",물괴|20180912,kobis_boxoffice_yearly_2018.xls
2018,38,미쓰백,20181011,6040344066,0.006999999999999999,722182,671,41961,한국,한국,(주)리틀빅픽쳐스,미쓰백|20181011,kobis_boxoffice_yearly_2018.xls
2018,39,신비아파트: 금빛 도깨비와 비밀의 동굴,20180725,5001247250,0.006,678091,762,16175,한국,한국,(주)씨제이이엔엠,신비아파트: 금빛 도깨비와 비밀의 동굴|20180725,kobis_boxoffice_yearly_2018.xls
2018,40,버닝,20180517,4716771098,0.005,528435,739,26514,한국,한국,CGV아트하우스,버닝|20180517,kobis_boxoffice_yearly_2018.xls
2018,41,7년의 밤,20180328,3969337524,0.004,528007,872,26804,한국,한국,(주)씨제이이엔엠,7년의 밤|20180328,kobis_boxoffice_yearly_2018.xls
2018,42,변산,20180704,4016562273,0.004,490519,763,27504,한국,한국,메가박스중앙(주) 플러스엠 엔터테인먼트,변산|20180704,kobis_boxoffice_yearly_2018.xls
2018,43,동네사람들,20181107,3818515112,0.004,461693,731,23598,한국,한국,(주)리틀빅픽쳐스,동네사람들|20181107,kobis_boxoffice_yearly_2018.xls
2018,44,원더풀 고스트,20180926,3720931600,0.004,450374,351,13999,한국,한국,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온",원더풀 고스트|20180926,kobis_boxoffice_yearly_2018.xls
2018,45,강철비,20171214,3494678900,0.004,438447,602,13598,한국,한국,(주)넥스트엔터테인먼트월드(NEW),강철비|20171214,kobis_boxoffice_yearly_2018.xls
2018,46,흥부: 글로 세상을 바꾼 자,20180214,3381050200,0.004,416303,627,18671,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,흥부: 글로 세상을 바꾼 자|20180214,kobis_boxoffice_yearly_2018.xls
2018,47,점박이 한반도의 공룡2 : 새로운 낙원,20181225,2941541400,0.003,375312,672,6495,한국,한국,(주)넥스트엔터테인먼트월드(NEW),점박이 한반도의 공룡2 : 새로운 낙원|20181225,kobis_boxoffice_yearly_2018.xls
2018,48,허스토리,20180627,2521025949,0.003,336822,696,20406,한국,한국,(주)넥스트엔터테인먼트월드(NEW),허스토리|20180627,kobis_boxoffice_yearly_2018.xls
2018,49,덕구,20180405,2389041700,0.003,315663,544,19006,한국,한국,메가박스중앙(주) 플러스엠 엔터테인먼트,덕구|20180405,kobis_boxoffice_yearly_2018.xls
2018,50,번 더 스테이지: 더 무비,20181115,2671391900,0.003,315010,243,4714,한국,한국,월트디즈니컴퍼니코리아 유한책임회사,번 더 스테이지: 더 무비|20181115,kobis_boxoffice_yearly_2018.xls
2018,51,치즈인더트랩,20180314,1890873700,0.002,229005,364,14710,한국,한국,(주)리틀빅픽쳐스,치즈인더트랩|20180314,kobis_boxoffice_yearly_2018.xls
2018,52,1급기밀,20180124,1720083300,0.002,217803,512,11352,한국,한국,(주)리틀빅픽쳐스,1급기밀|20180124,kobis_boxoffice_yearly_2018.xls
2018,53,속닥속닥,20180713,1900914300,0.002,217444,314,8246,한국,한국,(주)그노스,속닥속닥|20180713,kobis_boxoffice_yearly_2018.xls
2018,54,런닝맨 : 풀룰루의 역습,20181205,1420218750,0.002,186912,511,5521,한국,한국,(주)넥스트엔터테인먼트월드(NEW),런닝맨 : 풀룰루의 역습|20181205,kobis_boxoffice_yearly_2018.xls
2018,55,나를 기억해,20180419,1230898892,0.001,141222,545,14322,한국,한국,(주)키다리이엔티,나를 기억해|20180419,kobis_boxoffice_yearly_2018.xls
2018,56,독전: 익스텐디드 컷,20180718,845770600,0.001,137871,398,5656,한국,한국,(주)넥스트엔터테인먼트월드(NEW),독전: 익스텐디드 컷|20180718,kobis_boxoffice_yearly_2018.xls
2018,57,게이트,20180228,821271100,0.001,101381,208,5474,한국,한국,(주)제이앤씨미디어그룹,게이트|20180228,kobis_boxoffice_yearly_2018.xls
2018,58,미니특공대X,20180322,746262200,0.001,100164,458,5452,한국,한국,(주)에스에이엠지엔터테인먼트,미니특공대X|20180322,kobis_boxoffice_yearly_2018.xls
2018,59,여중생A,20180620,811686000,0.001,97849,479,10242,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트,여중생A|20180620,kobis_boxoffice_yearly_2018.xls
2018,60,여곡성,20181108,594373400,0.001,67368,212,4463,한국,한국,(주)스마일이엔티,여곡성|20181108,kobis_boxoffice_yearly_2018.xls
2018,61,번개맨과 신비의 섬,20180405,486548700,0.001,60561,191,2560,한국,한국,"힘컨텐츠(주),(주)디스테이션",번개맨과 신비의 섬|20180405,kobis_boxoffice_yearly_2018.xls
2018,62,머니백,20180412,417495600,0,53610,472,6878,한국,한국,(주)리틀빅픽쳐스,머니백|20180412,kobis_boxoffice_yearly_2018.xls
2018,63,뽀로로 극장판 공룡섬 대모험,20171207,379701700,0,53592,195,1722,한국,한국,(주)넥스트엔터테인먼트월드(NEW),뽀로로 극장판 공룡섬 대모험|20171207,kobis_boxoffice_yearly_2018.xls
2018,64,말모이,20190109,304507000,0,53576,108,252,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트,말모이|20190109,kobis_boxoffice_yearly_2018.xls
2018,65,번개맨의 비밀,20181206,394126050,0,50863,309,2270,한국,한국,(주)디스테이션,번개맨의 비밀|20181206,kobis_boxoffice_yearly_2018.xls
2018,66,젝스키스 에이틴,20180118,364405500,0,50419,25,774,한국,한국,씨제이 씨지브이(CJ CGV)(주),젝스키스 에이틴|20180118,kobis_boxoffice_yearly_2018.xls
2018,67,데자뷰,20180530,360833100,0,48279,536,8117,한국,한국,(주)키다리이엔티,데자뷰|20180530,kobis_boxoffice_yearly_2018.xls
2018,68,비밥바룰라,20180124,322716200,0,47563,347,4055,한국,한국,(주)키다리이엔티,비밥바룰라|20180124,kobis_boxoffice_yearly_2018.xls
2018,69,극장판 뽀잉: 슈퍼 변신의 비밀,20180920,312710450,0,41054,294,2847,한국,한국,"(주)이수C&E,(주)시너지미디어",극장판 뽀잉: 슈퍼 변신의 비밀|20180920,kobis_boxoffice_yearly_2018.xls
2018,69,배반의 장미,20181018,332232550,0,41054,457,6927,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트,배반의 장미|20181018,kobis_boxoffice_yearly_2018.xls
2018,71,스파키,20180412,257040200,0,35436,312,1949,한국,한국,예지림엔터테인먼트,스파키|20180412,kobis_boxoffice_yearly_2018.xls
2018,72,해피 투게더,20181115,204452450,0,27046,240,2322,한국,한국,플레이리스트(주),해피 투게더|20181115,kobis_boxoffice_yearly_2018.xls
2018,73,터닝메카드W: 반다인의 비밀 특별판,20180208,164797700,0,21947,168,1728,한국,한국,"(주)제이앤씨미디어그룹,(주)버킷스튜디오",터닝메카드W: 반다인의 비밀 특별판|20180208,kobis_boxoffice_yearly_2018.xls
2018,74,트와이스랜드,20181207,153765000,0,18252,53,572,한국,한국,씨제이 씨지브이(CJ CGV)(주),트와이스랜드|20181207,kobis_boxoffice_yearly_2018.xls
2018,75,내안의 그놈,20190109,118536000,0,15171,14,69,한국,한국,"(주)메리크리스마스,TCO(주)더콘텐츠온",내안의 그놈|20190109,kobis_boxoffice_yearly_2018.xls
2018,76,불한당: 나쁜 놈들의 세상,20170517,91940500,0,14909,66,1009,한국,한국,(주)씨제이이엔엠,불한당: 나쁜 놈들의 세상|20170517,kobis_boxoffice_yearly_2018.xls
2018,77,해적왕 작스톰,20180725,45905800,0,5916,65,441,한국,한국,(주)에스에이엠지엔터테인먼트,해적왕 작스톰|20180725,kobis_boxoffice_yearly_2018.xls
2018,78,돌아와요 부산항애(愛),20180117,38622300,0,5163,88,825,한국,한국,"(주)나이너스엔터테인먼트,윌스튜디오 주식회사",돌아와요 부산항애(愛)|20180117,kobis_boxoffice_yearly_2018.xls
2018,79,미옥,20171109,33200000,0,4150,11,44,한국,한국,(주)키다리이엔티,미옥|20171109,kobis_boxoffice_yearly_2018.xls
2018,80,안나 카레니나,20180629,50200800,0,3523,10,104,한국,한국,(주)비프로,안나 카레니나|20180629,kobis_boxoffice_yearly_2018.xls
2018,81,미친도시,20180830,26038500,0,3452,4,50,한국,한국,영화사 마그나,미친도시|20180830,kobis_boxoffice_yearly_2018.xls
2018,82,리벤져,20181206,23924100,0,3232,57,369,한국,한국,(주)리틀빅픽쳐스,리벤져|20181206,kobis_boxoffice_yearly_2018.xls
2018,83,인디애니페스트 2018 새벽비행 2,,15645000,0,3127,5,29,한국,한국,,인디애니페스트 2018 새벽비행 2|,kobis_boxoffice_yearly_2018.xls
2018,84,아이 캔 스피크,20170921,18569800,0,2975,6,49,한국,한국,"(주)마노엔터테인먼트,롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",아이 캔 스피크|20170921,kobis_boxoffice_yearly_2018.xls
2018,85,택시운전사,20170802,15185000,0,2868,7,70,한국,한국,(주)쇼박스,택시운전사|20170802,kobis_boxoffice_yearly_2018.xls
2018,86,Replay_내일+미지와의 조우+알송달송,,13140000,0,2628,2,25,한국,한국,,Replay_내일+미지와의 조우+알송달송|,kobis_boxoffice_yearly_2018.xls
2018,87,파파 오랑후탄,20180419,14655000,0,1951,3,94,한국,한국,파이오니아21,파파 오랑후탄|20180419,kobis_boxoffice_yearly_2018.xls
2018,88,라라,20180222,14798800,0,1860,28,202,한국,한국,(주)영화사 그램,라라|20180222,kobis_boxoffice_yearly_2018.xls
2018,89,인디애니페스트 2018 새벽비행 1,,7523000,0,1508,2,12,한국,한국,,인디애니페스트 2018 새벽비행 1|,kobis_boxoffice_yearly_2018.xls
2018,90,게이트-완결판,20180621,1486000,0,1408,5,37,한국,한국,(주)제이앤씨미디어그룹,게이트-완결판|20180621,kobis_boxoffice_yearly_2018.xls
2018,91,살인의 추억,20030425,7318000,0,1398,25,230,한국,한국,씨제이엔터테인먼트,살인의 추억|20030425,kobis_boxoffice_yearly_2018.xls
2018,92,광인옥한흠,20171228,10471700,0,1348,12,89,한국,한국,파이오니아21,광인옥한흠|20171228,kobis_boxoffice_yearly_2018.xls
2018,93,언니,20190101,11155000,0,1243,3,6,한국,한국,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온",언니|20190101,kobis_boxoffice_yearly_2018.xls
2018,94,박쥐,20090430,10844500,0,1217,11,107,한국,"한국,미국,호주",씨제이엔터테인먼트,박쥐|20090430,kobis_boxoffice_yearly_2018.xls
2018,95,기억을 만나다,,6839000,0,1205,1,29,한국,한국,,기억을 만나다|,kobis_boxoffice_yearly_2018.xls
2018,96,그대 이름은 장미,20190116,13024000,0,1184,4,5,한국,한국,(주)리틀빅픽쳐스,그대 이름은 장미|20190116,kobis_boxoffice_yearly_2018.xls
2018,97,기억의 밤,20171129,6616500,0,1168,17,156,한국,한국,"메가박스중앙(주) 플러스엠 엔터테인먼트,주식회사 키위컴퍼니",기억의 밤|20171129,kobis_boxoffice_yearly_2018.xls
2018,98,맞짱,20180912,2755000,0,1144,11,83,한국,한국,(주)차룡영화사,맞짱|20180912,kobis_boxoffice_yearly_2018.xls
2018,99,복수는 나의 것,20020328,9755000,0,1118,10,101,한국,한국,씨제이엔터테인먼트,복수는 나의 것|20020328,kobis_boxoffice_yearly_2018.xls
2018,100,친절한 금자씨,20050729,9485500,0,1089,11,107,한국,한국,씨제이엔터테인먼트,친절한 금자씨|20050729,kobis_boxoffice_yearly_2018.xls
2018,101,꽃찌: 독이 있는 사랑,20180823,2144000,0,1067,2,23,한국,한국,스마일픽쳐스,꽃찌: 독이 있는 사랑|20180823,kobis_boxoffice_yearly_2018.xls
2018,102,종각,,2029000,0,1012,1,35,한국,한국,,종각|,kobis_boxoffice_yearly_2018.xls
2018,103,나인데이즈,,4688000,0,859,1,121,한국,한국,,나인데이즈|,kobis_boxoffice_yearly_2018.xls
2018,104,내시,,1606000,0,803,1,32,한국,한국,,내시|,kobis_boxoffice_yearly_2018.xls
2018,105,이조잔영,,1563000,0,774,1,18,한국,한국,,이조잔영|,kobis_boxoffice_yearly_2018.xls
2018,106,초대받은 사람들,19811024,1542000,0,771,1,12,한국,한국,,초대받은 사람들|19811024,kobis_boxoffice_yearly_2018.xls
2018,107,제 2회 콕! 애니 Healing,,3714000,0,746,2,8,한국,한국,,제 2회 콕! 애니 Healing|,kobis_boxoffice_yearly_2018.xls
2018,108,SESIFF2018 제2기 영등포 초단편영화 아카데미,,4274000,0,713,2,2,한국,한국,,SESIFF2018 제2기 영등포 초단편영화 아카데미|,kobis_boxoffice_yearly_2018.xls
2018,109,제 2회 콕! 애니 Feeling,,3515000,0,705,1,8,한국,한국,,제 2회 콕! 애니 Feeling|,kobis_boxoffice_yearly_2018.xls
2018,109,범죄도시,20171003,4139200,0,705,10,55,한국,한국,"메가박스중앙(주) 플러스엠 엔터테인먼트,(주)키위미디어그룹",범죄도시|20171003,kobis_boxoffice_yearly_2018.xls
2018,111,추하 내사랑,19780325,1356000,0,678,1,15,한국,"한국,홍콩",,추하 내사랑|19780325,kobis_boxoffice_yearly_2018.xls
2018,112,자유만세,19461021,1268000,0,634,1,36,한국,한국,,자유만세|19461021,kobis_boxoffice_yearly_2018.xls
2018,113,이어도,,3411500,0,617,2,17,한국,한국,,이어도|,kobis_boxoffice_yearly_2018.xls
2018,114,로맨스그레이,,1230000,0,615,1,20,한국,한국,,로맨스그레이|,kobis_boxoffice_yearly_2018.xls
2018,115,시월애,20000909,3026000,0,599,18,120,한국,한국,브에나비스타인터내셔널코리아,시월애|20000909,kobis_boxoffice_yearly_2018.xls
2018,116,제 2회 콕! 애니 Killing,,2960500,0,594,2,7,한국,한국,,제 2회 콕! 애니 Killing|,kobis_boxoffice_yearly_2018.xls
2018,117,이 생명 다하도록,,1146000,0,573,1,31,한국,한국,,이 생명 다하도록|,kobis_boxoffice_yearly_2018.xls
2018,118,왕자 호동,,1023000,0,509,1,12,한국,한국,,왕자 호동|,kobis_boxoffice_yearly_2018.xls
2018,119,동주,20160217,4315000,0,494,2,3,한국,한국,메가박스중앙(주) 플러스엠 엔터테인먼트,동주|20160217,kobis_boxoffice_yearly_2018.xls
2018,120,SPFF 2018 얼음강+백서,,2380000,0,471,1,5,한국,한국,,SPFF 2018 얼음강+백서|,kobis_boxoffice_yearly_2018.xls
2018,121,양아치 느와르,20180913,3822000,0,455,6,59,한국,한국,(주)영화사 그램,양아치 느와르|20180913,kobis_boxoffice_yearly_2018.xls
2018,122,MSFF2018 희극지왕 3,,2686800,0,454,1,3,한국,한국,,MSFF2018 희극지왕 3|,kobis_boxoffice_yearly_2018.xls
2018,123,점박이:한반도의 공룡3D,20120126,3851400,0,453,2,5,한국,한국,(주)씨제이이엔엠,점박이:한반도의 공룡3D|20120126,kobis_boxoffice_yearly_2018.xls
2018,124,2018_hyukoh_24howtofindtrueloveandhappiness.proproj,,3288000,0,449,1,13,한국,한국,,2018_hyukoh_24howtofindtrueloveandhappiness.proproj|,kobis_boxoffice_yearly_2018.xls
2018,125,MSFF2018 사랑에 관한 짧은 필름 1,,2622000,0,444,1,3,한국,한국,,MSFF2018 사랑에 관한 짧은 필름 1|,kobis_boxoffice_yearly_2018.xls
2018,126,SIFF2018-통일기획전 2,,3067000,0,439,3,5,한국,한국,,SIFF2018-통일기획전 2|,kobis_boxoffice_yearly_2018.xls
2018,127,"416 프로젝트 ""공동의 기억: 트라우마""",,2192500,0,437,3,17,한국,한국,,"416 프로젝트 ""공동의 기억: 트라우마""|",kobis_boxoffice_yearly_2018.xls
2018,128,친구엄마 2018,20181204,2573000,0,436,21,22,한국,한국,(주)소나무픽쳐스,친구엄마 2018|20181204,kobis_boxoffice_yearly_2018.xls
2018,129,동창회의 목적 3,20180220,2290000,0,431,20,22,한국,한국,(주)소나무픽쳐스,동창회의 목적 3|20180220,kobis_boxoffice_yearly_2018.xls
2018,130,즐거운 나의 집 101,,2135000,0,427,2,4,한국,한국,,즐거운 나의 집 101|,kobis_boxoffice_yearly_2018.xls
2018,131,국제시장,20141217,2676000,0,424,1,6,한국,한국,(주)씨제이이엔엠,국제시장|20141217,kobis_boxoffice_yearly_2018.xls
2018,132,여사장,,795000,0,401,1,11,한국,한국,,여사장|,kobis_boxoffice_yearly_2018.xls
2018,133,MSFF2018 4만번의 구타 2,,2367000,0,400,1,3,한국,한국,,MSFF2018 4만번의 구타 2|,kobis_boxoffice_yearly_2018.xls
2018,134,MSFF2018 비정성시 1,,2348400,0,394,1,3,한국,한국,,MSFF2018 비정성시 1|,kobis_boxoffice_yearly_2018.xls
2018,135,MSFF2018 비정성시 3,,2339200,0,392,1,3,한국,한국,,MSFF2018 비정성시 3|,kobis_boxoffice_yearly_2018.xls
2018,136,MSFF2018 사랑에 관한 짧은 필름 2,,2311300,0,387,1,3,한국,한국,,MSFF2018 사랑에 관한 짧은 필름 2|,kobis_boxoffice_yearly_2018.xls
2018,137,언더독,20190116,3130000,0,382,1,3,한국,한국,(주)넥스트엔터테인먼트월드(NEW),언더독|20190116,kobis_boxoffice_yearly_2018.xls
2018,138,MSFF2018 희극지왕 1,,2229700,0,375,1,3,한국,한국,,MSFF2018 희극지왕 1|,kobis_boxoffice_yearly_2018.xls
2018,139,산딸기 5,19920118,748000,0,374,1,14,한국,한국,,산딸기 5|19920118,kobis_boxoffice_yearly_2018.xls
2018,140,MSFF2018 희극지왕 2,,2226700,0,373,1,3,한국,한국,,MSFF2018 희극지왕 2|,kobis_boxoffice_yearly_2018.xls
2018,141,MSFF2018 비정성시 4,,2194100,0,369,1,3,한국,한국,,MSFF2018 비정성시 4|,kobis_boxoffice_yearly_2018.xls
2018,142,금욕,19760313,1868000,0,352,1,6,한국,한국,(주)프리즘웍스,금욕|19760313,kobis_boxoffice_yearly_2018.xls
2018,143,2018 중앙영화제 일출,,1740000,0,348,2,3,한국,한국,,2018 중앙영화제 일출|,kobis_boxoffice_yearly_2018.xls
2018,143,MSFF2018 4만번의 구타 1,,2055600,0,348,1,3,한국,한국,,MSFF2018 4만번의 구타 1|,kobis_boxoffice_yearly_2018.xls
2018,145,서울의 지붕 밑,,692000,0,346,1,17,한국,한국,,서울의 지붕 밑|,kobis_boxoffice_yearly_2018.xls
2018,146,암행어사와 흑두건,,696000,0,343,1,20,한국,한국,,암행어사와 흑두건|,kobis_boxoffice_yearly_2018.xls
2018,147,감시자들,20130703,2856000,0,342,1,2,한국,한국,(주)넥스트엔터테인먼트월드(NEW),감시자들|20130703,kobis_boxoffice_yearly_2018.xls
2018,148,노무현입니다,20170525,2500000,0,340,1,3,한국,한국,"CGV아트하우스,영화사 풀",노무현입니다|20170525,kobis_boxoffice_yearly_2018.xls
2018,149,착한 친구엄마,20181008,1778000,0,336,19,20,한국,한국,(주)소나무픽쳐스,착한 친구엄마|20181008,kobis_boxoffice_yearly_2018.xls
2018,150,돼지꿈,,638000,0,333,1,6,한국,한국,,돼지꿈|,kobis_boxoffice_yearly_2018.xls
2018,151,MSFF2018 비정성시 2,,1979900,0,332,1,3,한국,한국,,MSFF2018 비정성시 2|,kobis_boxoffice_yearly_2018.xls
2018,152,덕혜옹주,20160803,1650000,0,330,2,2,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,덕혜옹주|20160803,kobis_boxoffice_yearly_2018.xls
2018,153,살인나비를 쫓는 여자,19791208,2687500,0,318,1,4,한국,한국,,살인나비를 쫓는 여자|19791208,kobis_boxoffice_yearly_2018.xls
2018,154,풍뎅이뎅이,20180208,2001000,0,308,4,46,한국,한국,(주)콘텐츠판다,풍뎅이뎅이|20180208,kobis_boxoffice_yearly_2018.xls
2018,155,SIFF2018-개막식,,2149000,0,306,1,1,한국,한국,,SIFF2018-개막식|,kobis_boxoffice_yearly_2018.xls
2018,155,꾼,20171122,1539000,0,306,6,21,한국,한국,(주)쇼박스,꾼|20171122,kobis_boxoffice_yearly_2018.xls
2018,157,MSFF2018 절대악몽 3,,1817400,0,305,1,2,한국,한국,,MSFF2018 절대악몽 3|,kobis_boxoffice_yearly_2018.xls
2018,158,MSFF2018 사랑에 관한 짧은 필름 3,,1823000,0,304,1,3,한국,한국,,MSFF2018 사랑에 관한 짧은 필름 3|,kobis_boxoffice_yearly_2018.xls
2018,159,충녀,19721006,2423500,0,303,1,5,한국,한국,,충녀|19721006,kobis_boxoffice_yearly_2018.xls
2018,160,여동생 친구,20180523,1451000,0,297,10,20,한국,한국,(주)케이알씨지,여동생 친구|20180523,kobis_boxoffice_yearly_2018.xls
2018,161,SIFF2018-폐막식,,2044000,0,296,1,1,한국,한국,,SIFF2018-폐막식|,kobis_boxoffice_yearly_2018.xls
2018,162,아가씨,20160601,2901000,0,295,2,10,한국,한국,(주)씨제이이엔엠,아가씨|20160601,kobis_boxoffice_yearly_2018.xls
2018,163,여기자 20년,19781112,586000,0,293,1,8,한국,한국,,여기자 20년|19781112,kobis_boxoffice_yearly_2018.xls
2018,164,박열,20170628,1656000,0,291,1,2,한국,한국,메가박스중앙(주) 플러스엠 엔터테인먼트,박열|20170628,kobis_boxoffice_yearly_2018.xls
2018,164,구름은 흘러도,,582000,0,291,1,8,한국,한국,,구름은 흘러도|,kobis_boxoffice_yearly_2018.xls
2018,166,명량,20140730,2223000,0,285,1,8,한국,한국,(주)씨제이이엔엠,명량|20140730,kobis_boxoffice_yearly_2018.xls
2018,167,육체의 약속,19750726,2232000,0,283,1,6,한국,한국,,육체의 약속|19750726,kobis_boxoffice_yearly_2018.xls
2018,168,이조 여인잔혹사,19690502,560000,0,280,1,10,한국,한국,,이조 여인잔혹사|19690502,kobis_boxoffice_yearly_2018.xls
2018,169,마당을 나온 암탉,20110728,558000,0,279,1,23,한국,한국,"메가박스중앙(주),롯데쇼핑㈜롯데엔터테인먼트",마당을 나온 암탉|20110728,kobis_boxoffice_yearly_2018.xls
2018,170,가을비 우산속에,19790823,556000,0,278,1,8,한국,한국,,가을비 우산속에|19790823,kobis_boxoffice_yearly_2018.xls
2018,171,어느 여대생의 고백,,552000,0,276,1,8,한국,한국,,어느 여대생의 고백|,kobis_boxoffice_yearly_2018.xls
2018,172,아파트 생태계,,1424000,0,274,1,12,한국,한국,,아파트 생태계|,kobis_boxoffice_yearly_2018.xls
2018,173,우아한 거짓말,20140313,1570000,0,270,1,2,한국,한국,CGV아트하우스,우아한 거짓말|20140313,kobis_boxoffice_yearly_2018.xls
2018,174,자유부인,19560609,515000,0,264,1,9,한국,한국,,자유부인|19560609,kobis_boxoffice_yearly_2018.xls
2018,175,화녀 '82,19820626,2090500,0,262,1,4,한국,한국,,화녀 '82|19820626,kobis_boxoffice_yearly_2018.xls
2018,176,만추,19820228,516000,0,258,1,8,한국,한국,,만추|19820228,kobis_boxoffice_yearly_2018.xls
2018,177,옵티그래프,,1459000,0,247,1,7,한국,한국,,옵티그래프|,kobis_boxoffice_yearly_2018.xls
2018,178,MSFF2018 절대악몽 1,,1446600,0,246,1,2,한국,한국,,MSFF2018 절대악몽 1|,kobis_boxoffice_yearly_2018.xls
2018,178,해운대,20090722,1257000,0,246,2,7,한국,한국,씨제이엔터테인먼트,해운대|20090722,kobis_boxoffice_yearly_2018.xls
2018,180,맛있는 스와핑,20180814,1183000,0,244,20,20,한국,한국,(주)케이알씨지,맛있는 스와핑|20180814,kobis_boxoffice_yearly_2018.xls
2018,180,스와핑 민박집,20180927,1183000,0,244,20,20,한국,한국,(주)케이알씨지,스와핑 민박집|20180927,kobis_boxoffice_yearly_2018.xls
2018,180,세 번째 엄마 무삭제판,20181211,1183000,0,244,18,20,한국,한국,(주)케이알씨지,세 번째 엄마 무삭제판|20181211,kobis_boxoffice_yearly_2018.xls
2018,180,새 어린 엄마 - 무삭제판,20181127,1183000,0,244,20,20,한국,한국,(주)케이알씨지,새 어린 엄마 - 무삭제판|20181127,kobis_boxoffice_yearly_2018.xls
2018,180,내 여자의 정사: 감독판,20180619,1183000,0,244,20,20,한국,한국,(주)케이알씨지,내 여자의 정사: 감독판|20180619,kobis_boxoffice_yearly_2018.xls
2018,180,향단이 나르샤 감독판,20180620,1183000,0,244,20,20,한국,한국,(주)케이알씨지,향단이 나르샤 감독판|20180620,kobis_boxoffice_yearly_2018.xls
2018,180,음란 조선 기방,20180704,1183000,0,244,10,20,한국,한국,(주)케이알씨지,음란 조선 기방|20180704,kobis_boxoffice_yearly_2018.xls
2018,180,국가 성생활 관리위원회-무삭제판,20181213,1183000,0,244,20,20,한국,한국,(주)케이알씨지,국가 성생활 관리위원회-무삭제판|20181213,kobis_boxoffice_yearly_2018.xls
2018,180,야한 짓: 감독판,20180529,1187000,0,244,20,20,한국,한국,(주)케이알씨지,야한 짓: 감독판|20180529,kobis_boxoffice_yearly_2018.xls
2018,180,중독: 관음증-감독판,20180529,1187000,0,244,20,20,한국,한국,(주)케이알씨지,중독: 관음증-감독판|20180529,kobis_boxoffice_yearly_2018.xls
2018,180,완전한 사육: 감금의 미학,20181011,1183000,0,244,20,20,한국,한국,(주)케이알씨지,완전한 사육: 감금의 미학|20181011,kobis_boxoffice_yearly_2018.xls
2018,180,어린 새엄마-무삭제판,20181024,1183000,0,244,20,20,한국,한국,(주)케이알씨지,어린 새엄마-무삭제판|20181024,kobis_boxoffice_yearly_2018.xls
2018,180,맛있는 섹스 누나 친구-감독판,20180417,1188000,0,244,20,20,한국,한국,(주)케이알씨지,맛있는 섹스 누나 친구-감독판|20180417,kobis_boxoffice_yearly_2018.xls
2018,180,마지막 정사: 여럿이 다같이-무삭제판,20181023,1183000,0,244,20,20,한국,한국,(주)케이알씨지,마지막 정사: 여럿이 다같이-무삭제판|20181023,kobis_boxoffice_yearly_2018.xls
