"순위","영화명","개봉일","매출액","매출액 점유율","관객수","스크린수","상영횟수","대표국적","국적","배급사"
"280","SIFF2016-경쟁단편 5","","999200","0.0","168","1","3","한국","한국",""
"280","인디애니페스트2016-새벽비행2","","1366000","0.0","168","1","2","한국","한국",""
"280","타는 여자","2016-11-25","907000","0.0","168","20","20","한국","한국","주식회사 비엠미디어"
"280","침대렐라","2016-09-22","910000","0.0","168","20","20","한국","한국","노바엔터테인먼트"
"280","낮은데로 임하소서","1982-06-26","336000","0.0","168","1","8","한국","한국",""
"285","어린 아내","2016-11-18","841000","0.0","167","20","31","한국","한국","(주)케이알씨지"
"286","아빠친구","2016-08-18","894000","0.0","165","20","21","한국","한국","스마일컨텐츠"
"286","맛 2016: 삼시색기- 무삭제판","2016-11-24","842000","0.0","165","20","20","한국","한국","(주)에이블엔터테인먼트"
"286","엠티의 목적","2016-11-29","850000","0.0","165","20","20","한국","한국","주식회사 루믹스미디어"
"289","오픈 프레임 한국 작가 애니메이션 특별전","","984000","0.0","164","1","1","한국","한국",""
"290","오오단편극장 – 김태리 배우 특별전","","1134000","0.0","162","1","3","한국","한국",""
"290","우아한 거짓말","2014-03-13","972000","0.0","162","1","1","한국","한국","CGV아트하우스"
"292","SIFF2016-특별단편 1","","962200","0.0","161","1","3","한국","한국",""
"293","섹스가 다이어트에 미치는 영향: 무삭제 확장판","2016-12-15","807000","0.0","159","20","20","한국","한국","노바엔터테인먼트"
"293","엄마의 남자","","809000","0.0","159","20","20","한국","한국","노바엔터테인먼트"
"295","제15회 미쟝센 단편영화제 심야상영","","1566000","0.0","158","1","1","한국","한국",""
"296","SIFF2016-선택 3","","916400","0.0","155","1","3","한국","한국",""
"297","깨어난 침묵","","803000","0.0","151","1","12","한국","한국",""
"298","SIFF2016-선택 4","","893000","0.0","150","1","3","한국","한국",""
"298","제6회 고양스마트영화제 1일 1부","","1200000","0.0","150","1","1","한국","한국",""
"298","제6회 고양스마트영화제 2일 2부","","1200000","0.0","150","1","1","한국","한국",""
"298","제6회 고양스마트영화제 1일 2부","","1200000","0.0","150","1","1","한국","한국",""
"298","제6회 고양스마트영화제 2일 1부","","1200000","0.0","150","1","1","한국","한국",""
"298","AISFF2016 국내경쟁 1","","737000","0.0","150","1","2","한국","한국",""
"298","뽀로로 극장판 슈퍼썰매 대모험","2013-01-23","899500","0.0","150","1","15","한국","한국","(주)넥스트엔터테인먼트월드(NEW),(주)씨제이이엔엠"
"305","19금 섹스의 늪 무삭특별판","2016-11-15","746000","0.0","149","20","24","한국","한국","(주)케이알씨지"
"305","전망 좋은 집 3","2016-12-01","760000","0.0","149","20","20","한국","한국","영화사 인연"
"305","공부의 나라","","800000","0.0","149","1","3","한국","한국,벨기에",""
"305","내 친구의 아내 2","2016-12-29","756000","0.0","149","20","20","한국","한국","(주)매니아22"
"309","[PDFF2016] PDFF경선 3","","740000","0.0","148","1","1","한국","한국",""
"309","[PDFF2016] PDFF경선 4","","740000","0.0","148","1","1","한국","한국",""
"309","[PDFF2016] PDFF경선 5","","740000","0.0","148","1","1","한국","한국",""
"312","금지된 섹스 몽정사","2016-11-09","747000","0.0","146","20","22","한국","한국","(주)케이알씨지"
"313","여자전쟁: 떠도는 눈","2016-08-22","752000","0.0","145","21","21","한국","한국","TCO(주)더콘텐츠온"
"314","착한아내","2016-10-20","758000","0.0","139","21","21","한국","한국","(주)전망좋은 영화사"
"315","1월 단편 상상극장-해피 뉴 스타","","1088800","0.0","138","1","4","한국","한국",""
"315","AISFF2016 국내경쟁 2","","685500","0.0","138","1","2","한국","한국",""
"317","SIFF2016-경쟁단편 3","","820000","0.0","137","1","3","한국","한국",""
"318","여배우 섹스 스캔들2","2016-11-25","675000","0.0","136","20","30","한국","한국","(주)케이알씨지"
"318","플라워링 하트","","786000","0.0","136","1","7","한국","한국",""
"318","2016 대단한단편영화제-단편 경쟁 섹션 4","","1087000","0.0","136","1","3","한국","한국",""
"321","레드마리아2","","660000","0.0","135","1","6","한국","한국",""
"321","여자전쟁: 이사 온 남자","2016-10-17","754000","0.0","135","21","21","한국","한국","TCO(주)더콘텐츠온"
"321","SIFF2016-선택 1","","812500","0.0","135","1","3","한국","한국",""
"321","꿈꾸는 나비","2016-08-12","752000","0.0","135","21","21","한국","한국","굿픽처스"
"321","내 학생의 엄마","2016-08-25","752000","0.0","135","21","21","한국","한국","(주)영화사 사계절"
"326","스와핑 : 친구의 아내","2016-11-15","752000","0.0","134","20","20","한국","한국","(주)영화사 사계절"
"326","새오빠","2016-09-20","751000","0.0","134","20","20","한국","한국","(주)영화사 사계절"
"326","착한 형수","2016-10-27","752000","0.0","134","20","20","한국","한국","(주)영화사 사계절"
"326","매춘 2016","2016-11-24","750000","0.0","134","20","20","한국","한국","(주)영화사 사계절"
"326","여직원들 : 직장연애사","2016-09-22","751000","0.0","134","20","20","한국","한국","(주)영화사 사계절"
"331","젊은 형부","2016-10-11","734000","0.0","133","19","20","한국","한국","(주)아이피큐"
"332","오디오 비주얼 필름 크리틱 : 봉준호의 영화 세계","","660000","0.0","132","1","2","한국","한국",""
"332","스캔들","2016-12-13","652000","0.0","132","19","20","한국","한국","(주)케이알씨지"
"334","인디다큐페스티발2016 국내신작전 11","","655000","0.0","131","1","2","한국","한국",""
"335","다이노 타임","2015-04-30","667000","0.0","130","1","12","한국","한국,미국","(주)씨제이이엔엠"
"336","아내의 사정","2016-11-29","630000","0.0","128","20","20","한국","한국","(주)더쿱와이드"
"337","늑대소년","2012-10-31","1097500","0.0","127","4","23","한국","한국","(주)씨제이이엔엠"
"337","오브","","1134300","0.0","127","1","2","한국","한국",""
"337","SIFF2016-특별단편 4","","761000","0.0","127","1","3","한국","한국",""
"340","내 아내의 언니","2016-12-20","658000","0.0","126","20","20","한국","한국","(주)영화사 사계절"
"340","챌린지 게임","2016-08-18","657000","0.0","126","21","21","한국","한국","(주)전망좋은 영화사"
"340","두처제","2016-10-25","702000","0.0","126","20","20","한국","한국","스마일컨텐츠"
"343","아는 여자","2004-06-25","676000","0.0","125","1","2","한국","한국","(주)시네마서비스"
"343","인디애니페스트2016-독립보행1","","1203000","0.0","125","1","2","한국","한국",""
"343","새엄마","2016-11-03","657000","0.0","125","20","20","한국","한국","(주)영화사 사계절"
"346","제15회 미쟝센 단편영화제 미쟝센의 미쟝센 2","","741000","0.0","124","1","2","한국","한국",""
"347","국내단편1:헤어지고 다시 만나고","","846500","0.0","123","1","1","한국","한국",""
"347","인정사정 볼 것 없다","1999-07-31","889500","0.0","123","1","7","한국","한국","(주)씨제이이엔엠,(주)시네마서비스"
"349","제6회 서울 프라이드 영화제 국내단편1","","1040800","0.0","122","1","4","한국","한국",""
"349","도시를 떠돌다","","623000","0.0","122","1","4","한국","한국",""
"351","Out : 이반검열 두 번째 이야기","","605000","0.0","121","1","1","한국","한국",""
"352","은교","2012-04-25","1227000","0.0","120","1","5","한국","한국","롯데쇼핑㈜롯데엔터테인먼트"
"353","국내단편2 : 새로운시작","","827000","0.0","119","1","1","한국","한국",""
"354","인디애니페스트2016-파노라마1 - 우울 한 스푼, 달콤살벌 두 스푼","","1149000","0.0","117","1","2","한국","한국",""
"355","풀문 인 차이나","","344000","0.0","116","1","1","한국","한국",""
"356","제6회 서울 프라이드 영화제 국내단편2","","956300","0.0","115","1","5","한국","한국",""
"356","416프로젝트 “망각과 기억”","","697000","0.0","115","2","7","한국","한국",""
"356","스페셜 애니","","614000","0.0","115","1","4","한국","한국,미국","(주)시네마달"
"359","쌍둥이 에로 킬러 - 자매의 유혹","2016-11-04","640000","0.0","114","20","20","한국","한국","(주)아이피큐"
"360","2016 대단한단편영화제-배우 특별전: 이상희","","902000","0.0","113","1","3","한국","한국",""
"361","제15회 미쟝센 단편영화제 특별상영","","1120000","0.0","112","1","2","한국","한국",""
"361","제15회 미쟝센 단편영화제 개막식","","1120000","0.0","112","1","1","한국","한국",""
"361","SIFF2016-경쟁단편 2","","669400","0.0","112","1","3","한국","한국",""
"364","콩나물","","555111","0.0","111","1","2","한국","한국","(주)아토"
"364","내 이름은 독고탁","1984-07-15","666000","0.0","111","1","1","한국","한국",""
"364","손님","","555000","0.0","111","1","2","한국","한국","(주)아토"
"364","SIFF2016-특별단편 5","","658100","0.0","111","1","3","한국","한국",""
"364","인디다큐페스티발2016 국내신작전 12","","555000","0.0","111","1","2","한국","한국",""
"369","어우동: 주인 없는 꽃","2015-01-29","257000","0.0","110","1","12","한국","한국","(주)드림팩트엔터테인먼트"
"369","2016 대단한단편영화제-감독 특별전: 윤가은","","873400","0.0","110","1","4","한국","한국",""
"371","핵마피아","","520500","0.0","109","1","8","한국","한국",""
"372","제6회 서울 프라이드 영화제 국내단편3","","895500","0.0","107","1","3","한국","한국",""
"373","제6회 서울 프라이드 영화제 제작지원작","","928000","0.0","106","1","3","한국","한국",""
"374","게임회사 여직원들","","735000","0.0","105","1","1","한국","한국",""
"374","호우시절","2009-10-08","692000","0.0","105","1","39","한국","한국,중국","(주)넥스트엔터테인먼트월드(NEW)"
"376","2016 대단한단편영화제-단편 경쟁 섹션 2","","821000","0.0","103","1","3","한국","한국",""
"377","SIFF2016-특별단편 2","","609000","0.0","102","1","3","한국","한국",""
"378","SIFF2016-경쟁단편 1","","594200","0.0","100","1","3","한국","한국",""
"378","제6회 고양스마트영화제 2일 3부","","500000","0.0","100","1","1","한국","한국",""
"378","그녀들의 점심시간","","277000","0.0","100","1","5","한국","한국",""
"378","독고탁 태양을 향해 던져라","","600000","0.0","100","1","2","한국","한국",""
"378","제6회 고양스마트영화제 1일 3부","","500000","0.0","100","1","1","한국","한국",""
"383","제15회 미쟝센 단편영화제 김태용 단편 특별전 2","","593000","0.0","99","1","2","한국","한국",""
"384","인디다큐페스티발2016 포럼 기획3","","490000","0.0","98","1","2","한국","한국",""
"385","사랑니","2005-09-29","789000","0.0","97","1","6","한국","한국","(주)시네마서비스"
"386","가현이들","","548000","0.0","95","1","5","한국","한국",""
"387","2016 대단한단편영화제-단편 경쟁 섹션 1","","743000","0.0","93","1","3","한국","한국",""
"388","낮은 목소리 3 : 숨결","2000-03-18","665000","0.0","92","1","6","한국","한국",""
"389","아카이브의 유령들","","450000","0.0","90","1","1","한국","한국",""
"389","인디애니페스트2016-새벽비행1","","983500","0.0","90","1","2","한국","한국",""
"389","폴라로이드 작동법","","450000","0.0","90","1","1","한국","한국","㈜인디스토리"
"392","춘향뎐(春香傳)","2000-01-29","536000","0.0","86","1","7","한국","한국",""
"392","질풍기획","","516000","0.0","86","1","1","한국","한국",""
"394","2016 대단한단편영화제-단편 경쟁 섹션 3","","669000","0.0","85","1","3","한국","한국",""
"394","같이","","212500","0.0","85","1","2","한국","한국",""
"396","여름이 준 선물","","92000","0.0","84","1","1","한국","한국",""
"397","인디다큐페스티발2016 국내신작전 16","","415000","0.0","83","1","2","한국","한국",""
"398","대세는 백합","","573000","0.0","82","1","1","한국","한국",""
"398","10월 단편 상상극장-제10회 대단한 단편영화제 수상작 모음","","641400","0.0","82","1","4","한국","한국",""
"398","[인디포럼2016] 신작04 시선이 닿는 곳","","479000","0.0","82","1","2","한국","한국",""
"401","제15회 미쟝센 단편영화제 미쟝센의 미쟝센 1","","486000","0.0","81","1","2","한국","한국",""
"401","바람커피로드","","387500","0.0","81","1","2","한국","한국",""
"401","썸남썸녀","","566000","0.0","81","1","2","한국","한국",""
"404","범전","","400000","0.0","80","1","2","한국","한국",""
"405","[인디포럼2016] 신작09 겹겹의 의도","","468000","0.0","78","1","2","한국","한국,기타",""
"406","[인디포럼2016] 신작12 아아, 우주의 비밀","","462000","0.0","77","1","2","한국","한국",""
"406","SIFF2016-선택 2","","455600","0.0","77","1","3","한국","한국",""
"408","[인디포럼2016] 신작03 외침과 속삭임","","411000","0.0","76","1","2","한국","한국",""
"408","[인디포럼2016] 신작08 꼼짝마, 죽지마 부활할거야","","447000","0.0","76","1","2","한국","한국",""
"410","해피엔드","1999-12-11","732000","0.0","75","1","2","한국","한국",""
"410","국도화끈한극장","","300000","0.0","75","1","1","한국","한국",""
"412","제15회 미쟝센 단편영화제 여성 감독 특별전 3","","434000","0.0","73","1","2","한국","한국",""
"413","시린 성장의 노래","","408000","0.0","72","1","7","한국","한국",""
"413","라디오 스타","2006-09-28","471000","0.0","72","1","8","한국","한국","(주)씨제이이엔엠,(주)시네마서비스"
"415","불의 날, 생명을 말하다","2016-04-28","568000","0.0","71","1","1","한국","한국","크리에이티브컴즈(주)"
"416","돌고래와 나","","350000","0.0","70","1","2","한국","한국",""
"417","제15회 미쟝센 단편영화제 여성 감독 특별전 2","","413000","0.0","69","1","2","한국","한국",""
"418","기쁜 우리 젊은 날","1987-05-02","442500","0.0","67","1","6","한국","한국",""
"419","2016 대단한단편영화제-단편 초청 섹션 1","","527000","0.0","66","1","3","한국","한국",""
"419","제15회 미쟝센 단편영화제 김태용 단편 특별전 1","","395000","0.0","66","1","2","한국","한국",""
"421","[인디포럼2016] 신작01 아무 것도 아닌게 아니야","","388000","0.0","65","1","2","한국","한국",""
"422","남도의 백합화","","128000","0.0","64","1","4","한국","한국",""
"422","불의 딸","1983-11-05","348000","0.0","64","1","4","한국","한국",""
"422","무서운 집","2015-07-30","404000","0.0","64","1","13","한국","한국","(주)콘텐츠윙"
"425","오하마나","","377500","0.0","63","1","3","한국","한국",""
"426","우아한 나체들","","390600","0.0","62","2","7","한국","한국,오스트리아 ,아르헨티나",""
"427","여자전쟁: 도기의 난","","300000","0.0","60","1","1","한국","한국","TCO(주)더콘텐츠온"
"427","베를린","2013-01-30","472000","0.0","60","1","7","한국","한국,독일","(주)씨제이이엔엠"
"427","하숙집 2 (무삭제)","2016-06-16","300000","0.0","60","1","1","한국","한국","(주)소나무픽쳐스"
"427","입영전야 무삭제: 여선배의 자취방 버전","2016-09-01","300000","0.0","60","1","1","한국","한국","(주)소나무픽쳐스"
"427","개인교수: 심화학습 (무삭제)","2016-07-21","300000","0.0","60","1","1","한국","한국","(주)소나무픽쳐스"
"432","사람은 무엇으로 사는가","","295000","0.0","59","1","1","한국","한국","시네마달"
"432","즐거운 나의 집 101","","295000","0.0","59","1","2","한국","한국",""
"434","넛잡: 땅콩 도둑들","2014-01-29","292000","0.0","58","1","20","한국","한국,캐나다,미국","(주)싸이더스"
"434","그 날","","261000","0.0","58","1","3","한국","한국",""
"434","[인디포럼2016] 신작14 어느 날 내게 다가온 너","","348000","0.0","58","1","2","한국","한국",""
"437","낮은 목소리 - 아시아에서 여성으로 산다는 것","1995-04-29","391000","0.0","57","1","6","한국","한국",""
"437","인디스데이 11월 단편","","57000","0.0","57","1","2","한국","한국",""
"439","칠수와 만수","1988-11-26","296000","0.0","56","1","6","한국","한국",""
"439","제15회 미쟝센 단편영화제 전년도 수상작 4","","334000","0.0","56","1","1","한국","한국",""
"439","SIFF2016-특별단편 6","","336000","0.0","56","1","3","한국","한국",""
"442","외곽","","270000","0.0","54","1","2","한국","한국",""
"442","촌구석","","316000","0.0","54","1","5","한국","한국",""
"442","섹스가 다이어트에 미치는 영향","2016-12-12","270000","0.0","54","1","1","한국","한국","(주)로드하우스"
"442","오오극장 개관 1주년 영화제-시민제작영상","","324000","0.0","54","1","1","한국","한국",""
"442","내 이웃의 아내 (무삭제)","2016-11-24","270000","0.0","54","1","1","한국","한국","(주)소나무픽쳐스"
"442","외박: 친구의 여자 (무삭제)","2016-11-10","270000","0.0","54","1","1","한국","한국","(주)소나무픽쳐스"
"448","제15회 미쟝센 단편영화제 전년도 수상작 1","","312000","0.0","52","1","1","한국","한국",""
"448","[인디포럼2016] 신작05 자기만의 방","","309000","0.0","52","1","2","한국","한국",""
"448","[인디포럼2016] 기획전04 디지털, 눈을 뜨다","","272000","0.0","52","1","1","한국","한국",""
"451","[인디포럼2016] 신작15 지켜주지 못해 미안해","","306000","0.0","51","1","2","한국","한국",""
"451","[인디포럼2016] 신작17 어떤 사랑의 행로","","291000","0.0","51","1","2","한국","한국",""
"453","5월 단편 상상극장-어느 날, 학교에서","","383200","0.0","48","1","4","한국","한국",""
"453","스물","2015-03-25","284000","0.0","48","2","6","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"453","남자는 괴로워","1995-02-11","323000","0.0","48","1","2","한국","한국",""
"456","좋은 놈, 나쁜 놈, 이상한 놈","2008-07-17","414000","0.0","47","1","4","한국","한국","씨제이엔터테인먼트"
"456","모멘츠 오브 디토","","374200","0.0","47","1","4","한국","한국",""
"458","무지개 동거동락","","207000","0.0","46","1","2","한국","한국",""
"458","충녀","1972-10-06","224000","0.0","46","1","1","한국","한국",""
"458","낮은 목소리 2","1997-08-22","313000","0.0","46","1","6","한국","한국",""
"458","마닐라의 레이디보이","","207000","0.0","46","1","2","한국","한국",""
"458","베트남 잊기","","230000","0.0","46","1","2","한국","한국,미국,베트남",""
"463","해파리의 노래","","200000","0.0","45","1","2","한국","한국",""
"463","남부군","1990-06-02","255000","0.0","45","1","1","한국","한국",""
"465","로맨스가 필요해","","246000","0.0","43","1","5","한국","한국",""
"466","내사랑 한옥마을","","203000","0.0","42","1","4","한국","한국",""
"467","X10","","205000","0.0","41","1","2","한국","한국",""
"467","조용한 가족","1998-04-25","314500","0.0","41","1","4","한국","한국",""
"467","차이나타운","2015-04-29","337500","0.0","41","1","12","한국","한국","CGV아트하우스"
"467","인디스데이 6월 단편","","41000","0.0","41","1","2","한국","한국",""
"471","[인디포럼2016] 신작07 다른 나라에서","","221000","0.0","39","1","2","한국","한국",""
"472","천에 오십 반지하","","190000","0.0","38","1","2","한국","한국",""
"472","투캅스","1993-12-18","205000","0.0","38","1","6","한국","한국",""
"472","씨받이","1987-03-21","221000","0.0","38","1","4","한국","한국",""
"472","어느 여행자의 기억 : 디지털 삼인삼색 2011","","241000","0.0","38","1","3","한국","한국",""
"472","[인디포럼2016] 신작13 말로는 힘들어","","225000","0.0","38","1","2","한국","한국",""
"477","[인디포럼2016] 신작11 망각에 대처하는 우리들의 자세","","222000","0.0","37","1","2","한국","한국,기타",""
"477","고래사냥","1984-03-31","241000","0.0","37","1","5","한국","한국","(유)조이앤시네마"
"477","아줌마...줌마들의반란","2016-01-07","333000","0.0","37","1","1","한국","한국","(주)영화사 조은"
"480","[인디포럼2016] 작심사일특별전","","209000","0.0","36","1","1","한국","한국",""
"481","글로컬 구애전 단편 3","","175000","0.0","35","1","2","한국","한국",""
"481","29.97-Media art work screening","","140000","0.0","35","1","2","한국","한국",""
"481","제15회 미쟝센 단편영화제 전년도 수상작 2","","210000","0.0","35","1","1","한국","한국",""
"481","인디스데이 10월 단편","","35000","0.0","35","1","2","한국","한국",""
"485","더 배틀 오브 광주","","204000","0.0","34","1","2","한국","한국",""
"485","청년, 노동에 관한 몇 가지 단상","","207000","0.0","34","1","5","한국","한국",""
"485","9월 수요단편극장 ""여배우의 힘 - 이상희, 김새벽, 천우희""","","262000","0.0","34","1","1","한국","한국",""
"485","광인","","170000","0.0","34","1","3","한국","한국",""
"489","5월 수요단편극장 '군인' 특별전, 보러 오시지 말입니다!","","264000","0.0","33","1","1","한국","한국",""
"489","반칙왕","2000-02-04","267000","0.0","33","1","4","한국","한국","(주)시네마서비스"
"489","꿈","1990-09-29","214000","0.0","33","1","6","한국","한국",""
"489","0.36 프로젝트","","230000","0.0","33","1","1","한국","한국",""
"489","오오단편극장 #우리는 분위기를 사랑해","","225000","0.0","33","1","1","한국","한국",""
"494","제17회 대구단편영화제 경쟁1","","224000","0.0","32","1","2","한국","한국",""
"494","올드 데이즈","","74000","0.0","32","1","1","한국","한국",""
"494","[인디포럼2016] 신작10 상처와 치유의 연대기","","189000","0.0","32","1","2","한국","한국",""
"497","모던보이","2008-10-02","252500","0.0","31","1","4","한국","한국","씨제이엔터테인먼트"
"498","11월 수요단편극장 [반짝반짝 빛나는: 김예은 배우 특별전]","","240000","0.0","30","1","1","한국","한국",""
"498","부당거래","2010-10-28","270000","0.0","30","1","3","한국","한국","씨제이엔터테인먼트"
"500","축제","1996-06-06","210000","0.0","29","1","6","한국","한국",""
"500","[인디포럼2016] 신작16 방정소년단","","174000","0.0","29","1","2","한국","한국",""
"500","제17회 대구단편영화제 경쟁5","","194000","0.0","29","1","2","한국","한국",""
"500","글로컬 구애전 단편 4","","145000","0.0","29","1","2","한국","한국",""
"504","속살","2016-11-17","126000","0.0","28","2","16","한국","한국","(주)케이알씨지"
"505","SIFF2016-개막식","","263000","0.0","27","1","1","한국","한국",""
"506","FIWOM2016-정글/이브/몸값/여름밤","","182000","0.0","26","1","2","한국","한국",""
"506","난잎으로 칼을 얻다","","85000","0.0","26","1","2","한국","한국",""
"506","[인디포럼2016] 신작02 다짐의 소리","","156000","0.0","26","1","2","한국","한국",""
"506","킬리만자로","2000-05-20","161000","0.0","26","1","2","한국","한국",""
"510","오오단편극장-연애의 문을 여네","","166000","0.0","25","1","1","한국","한국",""
"510","인디스데이 12월 단편","","25000","0.0","25","1","2","한국","한국",""
"510","마당을 나온 암탉","2011-07-28","125000","0.0","25","1","7","한국","한국","메가박스중앙(주),롯데쇼핑㈜롯데엔터테인먼트"
"513","아저씨","2010-08-04","207000","0.0","23","1","4","한국","한국","씨제이엔터테인먼트"
"514","무뢰한","2015-05-27","173000","0.0","22","1","1","한국","한국","CGV아트하우스"
"514","제15회 미쟝센 단편영화제 여성 감독 특별전 1","","131000","0.0","22","1","2","한국","한국",""
"516","옥주기행","","92500","0.0","21","1","3","한국","한국",""
"516","정사: 불륜의 맛","2016-12-01","103000","0.0","21","2","16","한국","한국","(주)케이알씨지"
"518","[인디포럼2016] 기획전02 김지현 특별전 01","","107000","0.0","20","1","1","한국","한국",""
"518","돌연변이","2015-10-22","120000","0.0","20","1","1","한국","한국","필라멘트픽쳐스"
"518","무사","2001-09-06","124000","0.0","20","1","2","한국","한국",""
"521","제15회 미쟝센 단편영화제 전년도 수상작 3","","114000","0.0","19","1","1","한국","한국",""
"521","아라한 장풍대작전","2004-04-30","127000","0.0","19","1","2","한국","한국","(주)시네마서비스"
"521","2016 대단한단편영화제-개막식+개막작","","152000","0.0","19","1","1","한국","한국",""
"521","터널 3D","2014-08-20","258000","0.0","19","1","5","한국","한국","(주)박수엔터테인먼트"
"521","제3회 사람사는세상영화제 공모부문4","","19000","0.0","19","1","2","한국","한국",""
"521","청소년 경쟁 1","","84500","0.0","19","1","2","한국","한국",""
"527","명량","2014-07-30","103000","0.0","18","2","10","한국","한국","(주)씨제이이엔엠"
"527","리얼 버라이어티 쇼","","104000","0.0","18","1","2","한국","한국",""
"527","[인디포럼2016] 기획전01 김곡, 김선 특별전","","96000","0.0","18","1","2","한국","한국",""
"527","제17회 대구단편영화제 경쟁2","","124000","0.0","18","1","2","한국","한국",""
"527","[SIAFF2016] 국제단편경쟁 4","","104000","0.0","18","1","2","한국","한국",""
"527","Media art work screening B","","72000","0.0","18","1","2","한국","한국",""
"527","4월 수요단편극장 ""전주국제영화제 수상작 특별전""","","134000","0.0","18","1","1","한국","한국",""
"534","[SIAFF2016] 국제단편경쟁 2","","102000","0.0","17","1","2","한국","한국",""
"534","인디다큐페스티발2016 폐막식","","170000","0.0","17","1","1","한국","한국",""
"534","2월 수요단편극장 “만점짜리 단편영화 다시보기 - 2015년 수상작 특별전","","131000","0.0","17","1","1","한국","한국",""
"534","FIWOM2016-종이학/바람이분다/나의기념일/아무일도없었다/아버지의방","","119000","0.0","17","1","2","한국","한국",""
"534","순수의 시대","2015-03-05","98000","0.0","17","1","3","한국","한국","(주)씨제이이엔엠"
"534","개그맨","1989-06-24","114000","0.0","17","1","6","한국","한국",""
"534","2016 대단한단편영화제-폐막식+폐막작","","135000","0.0","17","1","1","한국","한국",""
"534","판타지, 마술적 순간","","95000","0.0","17","2","6","한국","한국",""
"534","개가 있던 자리","","102000","0.0","17","1","2","한국","한국",""
"543","제17회 대구단편영화제 경쟁3","","111000","0.0","16","1","2","한국","한국",""
"543","FIWOM2016-여름의 끝/전학생/연지/세희","","112000","0.0","16","1","2","한국","한국",""
"545","된장","2010-10-21","120000","0.0","15","1","1","한국","한국","씨제이엔터테인먼트,GV 엔터테인먼트"
"545","침묵","","70000","0.0","15","1","3","한국","한국,일본","(주)시네마달"
"545","설국열차","2013-08-01","135000","0.0","15","1","3","한국","한국,체코","(주)씨제이이엔엠"
"548","출중한 여자","","98000","0.0","14","1","1","한국","한국",""
"548","악녀의 시","2016-02-18","123000","0.0","14","5","5","한국","한국","노바엔터테인먼트"
"548","한국 환경영화의 흐름 단편","","70000","0.0","14","1","1","한국","한국",""
"551","부동산의 발라드 2","","65000","0.0","13","1","2","한국","한국",""
"551","FIWOM2016-비포앤애프터/설희/미용실/연애경험","","91000","0.0","13","1","2","한국","한국",""
"551","열일곱살의 버킷 리스트","","89000","0.0","13","1","1","한국","한국",""
"554","한양기방 명기전","2015-12-30","115000","0.0","12","3","3","한국","한국","(주)케이알씨지"
"554","제3회 사람사는세상영화제 공모부문3","","12000","0.0","12","1","2","한국","한국",""
"554","7월 수요단편극장 “연상호 감독 특별전”","","90000","0.0","12","1","1","한국","한국",""
"554","FIWOM2016-햇살쏟아지던날/달팽이/십분간휴식","","84000","0.0","12","1","1","한국","한국",""
"554","제3회 사람사는세상영화제 공모부문5","","12000","0.0","12","1","2","한국","한국",""
"554","써니","2011-05-04","85000","0.0","12","1","2","한국","한국","(주)씨제이이엔엠"
"554","끝나지 않은 전쟁","","74000","0.0","12","1","1","한국","한국",""
"554","10월단단한영화展(윤가은 감독전)","","60000","0.0","12","1","1","한국","한국",""
"554","3월 수요단편극장 - 브라운관 속 스타들의 단편영화","","93000","0.0","12","1","1","한국","한국",""
"554","슬픈 늑대","","60000","0.0","12","1","2","한국","한국",""
"554","한국다큐쇼케이스 단편","","42500","0.0","12","1","2","한국","한국",""
"565","피터의 LP투어","","77000","0.0","11","1","1","한국","한국",""
"565","Media art work screening A","","44000","0.0","11","1","2","한국","한국",""
"565","제3회 사람사는세상영화제 공모부문1","","11000","0.0","11","1","2","한국","한국",""
"568","서양 골동 양과자점 앤티크","2008-11-13","80000","0.0","10","1","1","한국","한국","오퍼스픽쳐스(유),(주)쇼박스"
"568","청소년 경쟁 2","","47500","0.0","10","1","2","한국","한국",""
"568","남녀의 궁합 무삭제","2016-08-25","100000","0.0","10","1","1","한국","한국","(주)영화사 사계절"
"568","글로컬 구애전 단편 2","","50000","0.0","10","1","2","한국","한국",""
"568","제8회 대구퀴어영화제 국내단편","","70000","0.0","10","1","1","한국","한국",""
"568","친구 누나 무삭제","2016-06-21","100000","0.0","10","1","1","한국","한국","(주)영화사 사계절"
"568","누나 친구 무삭제판","2016-05-17","100000","0.0","10","1","1","한국","한국","(주)영화사 사계절"
"568","[SIAFF2016] 국제단편경쟁 3","","60000","0.0","10","1","2","한국","한국",""
"568","내 친구의 아내 (무삭제)","2016-04-01","50000","0.0","10","1","1","한국","한국","(주)소나무픽쳐스"
"568","은어 무삭제판","2016-02-26","100000","0.0","10","1","1","한국","한국","(주)에스와이미디어"
"568","맛2 (무삭제)","2016-01-06","100000","0.0","10","1","1","한국","한국","(주)소나무픽쳐스"
"568","탱고","2016-11-28","100000","0.0","10","1","1","한국","한국","(주)에스와이미디어"
"580","끝나지 않은 사랑의 기적 장기려","","54000","0.0","9","1","1","한국","한국",""
"580","여비서","2016-12-22","43000","0.0","9","2","9","한국","한국","(주)케이알씨지"
"580","글로컬 구애전 단편 1","","45000","0.0","9","1","2","한국","한국",""
"580","간신","2015-05-21","47000","0.0","9","1","3","한국","한국","롯데쇼핑㈜롯데엔터테인먼트"
"580","제17회 대구단편영화제 경쟁4","","62000","0.0","9","1","2","한국","한국",""
"580","족보","1979-09-14","78000","0.0","9","1","1","한국","한국",""
"580","인디스데이 7월 단편","","9000","0.0","9","1","2","한국","한국",""
